ean,name,curve,book,price,drogal_price,drogasil_price,drogal_observation,drogasil_observation
"7896025511705","LIXA DE UNHA MARCO BONI GRANULACAO MEDIA E FINA","C","","4,50","","","",""
"7896025511934","CORTADOR DE UNHA MARCO BONI","B","","3,90","","","",""
"7896025511941","BLOCO POLIDOR MARCO BONI","B","","5,90","","","",""
"7896025511958","LIXAS POLIDORAS P/ UNHAS (MARCO BONI)","E","","4,90","","","",""
"7896025512030","ESC CABELO MARCO BONI DAILY CILINDRICA PRETA","D","","17,90","","","",""
"7896025512207","PENTE MARCO BONI PROF IONIZADO ANTIESTÁTICO","C","","8,90","","","",""
"7896025512269","PENTE MARCO BONI CARBONO ANTIESTATICO","E","","10,90","","","",""
"7896025512290","PENTE MARCO BONI CARBONO ANTIESTATICO","D","","10,50","","","",""
"7896025512320","PENTE MARCO BONI CARBONO ANTIESTATICO","D","","10,50","","","",""
"7896025512689","PINCA ALTA PRECISAO MARCO BONI PONTA CHANFRADA","E","","16,90","","","",""
"7896025513600","ESC CABELO MARCO BONI ALMOFADA C/CORPO ARREDONDO","D","","29,90","","29,90","",""
"7896025513624","ESC CABELO MARCO BONI C/ CORPO RETANGULAR","C","","23,90","","","",""
"7896025513747","ESC DE CABELO  VENTILADA RETANGULAR MARCO BONI","E","","27,60","","","",""
"7896025513907","ESC CABELO MARCO BONI","E","","11,99","","","",""
"7896025513945","ESC CABELO MARCO BONI REVELE A BELEZA","E","","18,50","","","",""
"7896025514300","NECESSAIRE MARCO BONI ENVEL ESTAMP 6059","E","","8,99","","","",""
"7896025514454","KIT MARCO BONI P/TINTURA DE CABELO","D","","15,90","","","",""
"7896025514508","LIXA P/PES POLMES MARCO BONI REF 5944","E","","9,15","","","",""
"7896025514829","PULVERIZADOR REDONDO 300ML (MARCO BONI)","E","","15,99","","","",""
"7896025514904","ESC BANHO MARCO BONI","D","","25,90","","","",""
"7896025514942","ESPONJA BANHO MARCO BONI SOFT BICOLOR 30G","D","","7,90","","","",""
"7896025514966","TESOURA P/ SOBRANCELHAS PONTA RETA","C","","28,90","","","",""
"7896025515086","KIT MARCO BONI NECESSAIRE MASCULINO 6093","E","","47,90","","","",""
"7896025515093","KIT MARCO BONI SABONETEIRA E PORTA ESC DENTAL","E","","10,90","","","",""
"7896025515109","PORTA ESC DENTAL (MARCO BONI)","C","","5,90","","","",""
"7896025515116","SABONETEIRA C/ ACABAMENTO FOSCO ACETINADO (MARCO BONI)","E","","5,90","","","",""
"7896025515222","PORTA ACETONA MARCO BONI 80ML","D","","15,90","","","",""
"7896025515673","BLOCO LIXA MARCO BONI CX C/36","C","","213,90","","","",""
"7896025515680","BLOCO DE LIXA MARCO BONI","E","","7,50","","","",""
"7896025515789","BLOCO LIXA MARCO BONI","C","","5,90","","","",""
"7896025515901","SUPER PENTE MARCO BONI","C","","8,90","","","",""
"7896025515956","TIC TAC MARCO BONI COLORS KIDS FASH C/6 UNID","E","","8,90","","","",""
"7896025516076","ESC CABELO MARCO BONI PROF THERMAL CERAMIC AMARELA DIA 47MM","E","","46,50","","","",""
"7896025516083","ESC CABELO MARCO BONI PROF THERMAL CERAMIC AMARELA 60MM","E","","86,70","","","",""
"7896025516281","ESCOVA CABELO MARCO BONI OVAL PEQUENA COCONUT REF 7310","E","","14,90","","","",""
"7896025516304","ESPONJA BANHO LIMPEZA DELICADA SOFT (MARCO BONI)","E","","6,90","","","",""
"7896025516397","LIXA DE UNHA MARCO BONI GRANULACAO SUAVE","D","","5,90","","","",""
"7896025516595","ESPONJA P/BANHO MARCO BONI SOFT KIDS PATINHO","C","","5,90","","","",""
"7896025516649","PREND CABELO MARCO BONI C/6 UNID","E","","14,50","","","",""
"7896025516748","ESPONJA P/BANHO MARCO BONI SOFT KIDS PEIXINHO","C","","6,90","","","",""
"7896025517318","ESPONJA P/BANHO MARCO BONI SOFT PREMIUM NYLON 40G","C","","8,90","","","",""
"7896025519596","ESC CABELO PRANCHA MARCO BONI THERMAL CERAMIC","E","","80,50","","","",""
"7896025519619","KIT MARCO BONI VIAGEM 80ML C/3 UNID","D","","27,50","","","",""
"7896025519657","ESPONJA BANHO MARCO BONI SOFT COLORS","C","","9,90","","","",""
"7896025521407","ENCHIMENTO P/ PENTEADOS CABELOS ESCUROS MARCO BONI","E","","14,50","","","",""
"7896025521926","PENTE FINO MARCO BONI","E","","4,50","","","",""
"7896025522282","ESC CABELO MARCO BONI USO DIARIO SOFT VIBE COLLECTION","E","","14,90","","","",""
"7896025522299","ESC CABELO MARCO BONI USO DIARIO VENT SOFT VIBE COLLECTION","E","","14,90","","","",""
"7896025522312","ESC OVAL ALMOFADADA GDE FUN COLORS MARCO BONI","E","","14,90","","","",""
"7896025522336","ESC CAB THERMAL METTAL VAZADA 50MM MARCO BONI","E","","43,20","","","",""
"7896025522350","ALICATE CUTICULA E MINI LIXA MARCO BONI CABO PLASTICO","D","","10,50","","","",""
"7896025522367","LUVA BLACK MARCO BONI TAM P C/2 UNID","D","","9,90","","","",""
"7896025522374","LUVA MARCO BONI BLACK C/2 UND","C","","9,90","","","",""
"7896025522381","LUVA BLACK MARCO BONI TAM G C/2 UNID","E","","9,90","","","",""
"7896025522404","ELASTICO CABELO MARCO BONI SOFT TRANSPARENTE 100UN","D","","4,20","","5,99","",""
"7896025522411","ELASTICO CABELO MARCO BONI SOFT PRETO C/100 UNID","C","","4,20","","5,99","",""
"7896025522428","ELASTICO CABELO MARCO BONI SOFT MARROM C/100 UNID","C","","3,90","","","",""
"7896025522510","ESC CABELO MARCO BONI THERMAL METTALIC CLAS  40MM","E","","51,20","","","",""
"7896025522626","PENTE MARCO BONI GARFO ENTRELACADO P/CACHOS","E","","7,90","","","",""
"7896025523142","PINCA PONTA RETA MARCO BONI CX C/100","B","","229,80","","","",""
"7896025523159","PINCA PONTA RETA MARCO BONI","B","","2,50","","","",""
"7896025523470","SABONETEIRA MARCO BONI  C/1 UNID REF 0868","E","","7,50","","","",""
"7896025523487","ESTOJO P/ESCOVA MARCO BONI REF 0869","E","","5,95","","","",""
"7896025523654","KIT MARCO BONI PENT/ESCOVA EMB ECONOMICA","E","","26,90","","","",""
"7896025523685","KIT 2 PENTES MARCO BONI","E","","7,90","","","",""
"7896025523692","ESC CABELO MARCO BONI PROF THERMAL CERAMIC 36MM","E","","35,50","","","",""
"7896025523708","ESC CABELO MARCO BONI P/PENTEADO","D","","19,90","","","",""
"7896025523722","PENTE MARCO BONI AFRO COM DENTES DE METAL","E","","10,50","","","",""
"7896025523845","NAVALHETE MARCO BONI C/CABO PLASTICO","D","","13,50","","","",""
"7896025523906","PALITO UNHA MARCO BONI MADEIRA C/3 UNID","D","","6,90","","","",""
"7896025523937","ESC DE CABELO RAQUETE MARCO BONI","E","","34,90","","","",""
"7896025523944","LIXA DE UNHA MARCO BONI CANARIO C/6 UNID","D","","3,90","","","",""
"7896025524026","PENTE FINO ACO MARCO BONI","C","","18,90","","","",""
"7896025524040","ESPONJA MAQUIAGEM MARCO BONI 3D ANATOMICO","E","","26,95","","","",""
"7896025524606","ESC CABELO USO DIARIO BASIC BONITTA MARCO BONI","E","","12,90","","","",""
"7896025524644","ESC CABELO MARCO BONI  OVAL PEQUENA TOP","E","","12,90","","","",""
"7896025524705","ESC CABELO BONITTA RACKET MEDIA REF 512BT","E","","21,50","","","",""
"7896025524774","ESC CABELO BONITTA PEQUENA REF 519BT","E","","8,50","","","",""
"7896025524835","PENTE BONITTA REF 525BT","E","","6,75","","","",""
"7896025524996","ESC DE CABELO MARCO BONI CERAMIC YELLOW 47MM","E","","61,50","","","",""
"7896025525009","ESC DE CABELO MARCO BONI CERAMIC YELLOW 57MM","E","","81,50","","","",""
"7896025525016","ESC DE CABELO MARCO BONI CERAMIC YELLOW 70MM","E","","95,50","","","",""
"7896025525023","ESC CABELO BONITTA 45MM REF 540BT","E","","38,50","","","",""
"7896025525030","ESC CABELO BONITTA 55MM REF 541BT","E","","45,90","","","",""
"7896025525054","ESC CABELO BONITTA 45MM REF 543BT","E","","37,50","","","",""
"7896025525061","ESC CABELO BONITTA 55MM REF 544BT","E","","47,90","","","",""
"7896025525078","ESC CABELO BONITTA WOOD 64MM REF  545BT","E","","62,90","","","",""
"7896025525139","ESC CABELO BONITTA OVAL REF 551BT","E","","24,90","","","",""
"7896025525146","ESC CABELO BONITTA RACKET REF 552BT","E","","29,90","","","",""
"7896025525153","PINCEL BARBA PINCEL ANATOMICO MARCO BONI","E","","19,90","","","",""
"7896025525375","PENTE MARCO BONI ESTAMPA ANIMAL REF 1224","E","","7,80","","","",""
"7896025525436","KIT ESC+PENT BONITA REF 558BT","E","","18,90","","","",""
"7896025525634","PINCEL MARCO BONI CURVO 2 REF 1349","E","","25,50","","","",""
"7896025525733","ESC CABELO MARCO BONI OVAL VAZADA PEQUENA","E","","15,50","","","",""
"7896025525801","ESC CABELO BONITTA THERM MET DUPLA ALTURA BASIC 60M","E","","68,80","","","",""
"7896025525825","ESC MARCO BONI USO DIÁRIO","E","","20,50","","","",""
"7896025525917","ESCOVA DE CABELO MAGICA DESEMBARACADORA","E","","14,90","","","",""
"7896025526129","KIT VIAGEM MARCO BONI C/6 FRASCOS+NECESSAIRE 6194","E","","26,90","","","",""
"7896025526198","KIT MARCO BONI INF LIXA+CORTADOR+TESOURA AZUL","E","","21,50","","","",""
"7896025526389","PENTE BASIC MARCO BONI COCONUT REF 1227","D","","5,50","","","",""
"7896025526570","ESPONJA BANHO MARCO BONI","E","","11,50","","","",""
"7896025526587","LUVA BANHO INFANTIL","D","","19,90","","","",""
"7896025526594","LUVA DE BANHO INFANTIL ZOO (MARCO BONI)","E","","20,50","","","",""
"7896025526686","NAVALHA MARCO BONI C/ PENTE P/ SOBRANCELHAS REF 6198","B","","7,99","","","",""
"7896025526785","ESPELHO MARCO BONI BOLSA BEAUTY FASHION 4111","E","","9,50","","","",""
"7896025526792","ELASTICO CABELO INF FRUIT C/4 UNID","E","","9,90","","","",""
"7896025526853","KIT MARCO BONI TRENDY LINHA KIDS C/12 UNID","E","","10,90","","","",""
"7896025527089","BOBES BONITTA PROFISSIONAL C/5 UNID","E","","13,50","","","",""
"7896025527096","BOB MARCO BONI BONITA REF 581","E","","11,50","","","",""
"7896025527102","BOBES BONITTA PROFISSIONAL C/2 UNID","E","","12,50","","","",""
"7896025527225","TESOURA P/ PELOS BIGODE E NARIZ MARCO BONI PONTA REDONDA","D","","8,90","","","",""
"7896025527287","ESPONJA BANHO MARCO BONI ANATOMICA SOFT","E","","10,50","","","",""
"7896025527300","ESC CABELO BONITTA RETANGULAR REF 600BT","E","","9,90","","","",""
"7896025527362","ELASTICO CABELO MARCO BONI NUDE CLASSIC 3MM C/12 UNID","E","","6,50","","","",""
"7896025527409","ELASTICO CABELO MARCO BONI LINHA DAILY C/6 UNID","C","","6,90","","","",""
"7896025527423","ELASTICO CABELO MARCO BONI CLASSIC DAILY 10MM C/6 UNID","E","","6,50","","","",""
"7896025527607","ESC CABELO MARCO BONI TEEN OVAL MEDIA","E","","23,90","","","",""
"7896025527621","PENTE MARCO BONI REF 1559","E","","8,50","","","",""
"7896025527720","PALITO UNHA BONITA C/06 REF 604BT","E","","1,99","","","",""
"7896025527799","PIRANHA BONITA C/6 UNID REF 611BT","E","","6,90","","","",""
"7896025527959","ESC CAB BONITA RETANGULAR","E","","18,50","","","",""
"7896025527966","ESC CABELO BONITTA RETANGULAR REF 619BT","E","","17,80","","","",""
"7896025527997","ESC CABELO BONITTA CILINDRICA REF622BT","E","","14,70","","","",""
"7896025528161","KIT ESC+PENTE CABELO BONITTA REF 629BT","E","","13,99","","","",""
"7896025528222","GRAMPO PRETO N5 C/50 UNID MARCO BONI","E","","5,50","","","",""
"7896025528253","GRAMPO DOURADO N7 C/20 UNID MARCO BONI","E","","4,50","","","",""
"7896025528284","PENTE MARCO BONI USO DIARIO","E","","5,50","","","",""
"7896025528291","PENTE MARCO BONI KIDS UNICORNIO C/GLITTER","E","","6,90","","","",""
"7896025528307","PENTE MARCO BONI KIDS SEREIA C/GLITTER","E","","4,90","","","",""
"7896025528420","ENCHIMENTO REDONDO P/PENTEADOS MARCO BONI CABELOS ESCUROS","E","","17,50","","","",""
"7896025529366","TIC TAC MARCO BONI KIDS SHINE C/8 UNID","E","","11,50","","","",""
"7896025529472","KIT PRESILHA INF MARCO BONI QUEEN C/6 UNID","E","","11,50","","","",""
"7896025529632","PREND CABELO LINHA DAILY C/6 UNID (MARCO BONI)","E","","12,50","","","",""
"7896025530003","CAPA P/CORTE MARCO BONI C/MANGA 135X100 CM","E","","44,50","","","",""
"7896025530171","ESPONJA BANHO INFANTIL MARCO BONI","E","","13,90","","","",""
"7896025530294","TOUCA ROMANA DE SILICONE P/MECHAS","E","","33,90","","","",""
"7896025530324","UNHA POST MARCO BONI KIDS PRINCESA C/24 UNID","E","","22,90","","","",""
"7896025530348","UNHA POST KIDS MARCO BONI","E","","24,50","","","",""
"7896025530355","UNHA POST MARCO BONI KIDS FLOWE C/24 UNID","E","","24,50","","","",""
"7896025530362","UNHA POSTICA KIDS C/24 UNID MARCO BONI","E","","24,50","","","",""
"7896025530379","UNHA POST MARCO BONI ADESIVO KIDS CORACAO C/24 UNID","E","","24,50","","","",""
"7896025530430","PALITO UNHA MADEIRA MEDIO C/1 PONTA (FRACIONADO) CX C/100","A","","50,00","","","",""
"7896025530447","COLA UNHA MARCO BONI 3G","E","","17,50","","","",""
"7896025531390","ESC CABELO MARCO BONI GLITTER OVAL NYLON PIN","E","","25,90","","","",""
"7896025532014","ESPONJA MAQUIAGEM CHANFRADO (MARCO BONI)","E","","23,50","","","",""
"7896025532533","ESPONJA BANHO PREMIUM SOFT (MARCO BONI)","C","","8,50","","","",""
"7896025532557","TOUCA BANHO MARCO BONI FANTASY","B","","6,50","","","",""
"7896025533424","ESC CABELO MARCO BONI RAQ NYLON PIN PRO SCHOOL PRATA","E","","23,90","","","",""
"7896025533639","MASSAGEADOR CAPILAR MARCO BONI DE SILICONE PRETO","E","","29,95","","","",""
"7896025533769","ESC CABELO MARCO BONI PROFISSIONAL PRIDE 55MM VERMELHO","E","","52,90","","","",""
"7896025533905","ESC CABELO MARCO BONI RAQUETE NYLON PIN PRO SCHOOL PRETO","E","","28,80","","","",""
"7896025534063","ESCOVA CABELO MARCO BONI RAQUETE MEDIA COCONUT REF 7392","D","","23,50","","","",""
"7896025534070","ESCOVA CABELO MARCO BONI OVAL MEDIA COCONUT REF 7395","E","","19,50","","","",""
"7896025534384","ESC CABELO MARCO BONI OVAL DISNEY SEREIA","E","","27,90","","29,90","",""
"7896025534391","ESC CABELO MARCO BONI RAQUETE DISNEY SEREIA","E","","31,90","","36,90","",""
"7896025534452","ESC CABELO MARCO BONI RAQUETE DISNEY MICKEY","E","","31,90","","32,90","",""
"7896025534469","ESC CABELO MARCO BONI OVAL DISNEY MICKEY","E","","27,90","","22,79","",""
"7896025534476","ESC CABELO MARCO BONI RAQUETE DISNEY MINNIE","E","","31,90","","32,90","",""
"7896025534544","KIT MARCO BONI MASCULINO DAILY CARE C/5 UNID","E","","24,50","","","",""
"7896025534810","PENTE MARCO BONI DENTES MEDIOS COCONUT REF 1234","E","","6,50","","","",""
"7896025534827","PENTE MARCO BONI DENTES LARGOS COCONUT REF 1235","D","","6,50","","","",""
"7896025536432","ESC CABELO POLVO+SEPARADOR DE CERDAS MARCO BONI","E","","31,50","","27,90","",""
"7896025536784","FAIXA BEAUTY FACE PARA MAQUIAGEM","E","","22,90","","","",""
"7896025537095","ESC CAB BONITA RAQUETE TOP ENCANTADOS LILAS","E","","22,90","","","",""
"7896025537408","UNHAS POST NATURAIS STILETTO C/24 UNID","E","","10,90","","","",""
"7896025537415","UNHAS POST MARCO BONI NATURAIS QUADRADA CURTA C/24 UNID","E","","11,50","","","",""
"7896025537422","UNHAS POST MARCO BONI NATURAIS BAILARINA C/24 UNID","E","","11,50","","","",""
"7896025537491","TOUCA BANHO MARCO BONI KIDS SORTIDAS","E","","24,90","","","",""
"7896025537804","ESC CABELO MARCO BONI USO DIARIO OVAL DIAMOND","E","","21,90","","","",""
"7896025537842","ESC CABELO MARCO BONI USO DIARIO RAQUETE MD DIAMOND","E","","23,50","","","",""
"7896025538122","KIT MARCO BONI ESC CAB PRESENTEAVEL","E","","38,95","","","",""
"7896025538245","ESC CABELO DESEMBARACANTE SEM CABO (MARCO BONI)","E","","28,50","","","",""
"7896025538283","TOUCA DE CETIM MARCO BONI","D","","15,90","","16,99","",""
"7896025538337","ESC CABELO MARCO BONI DESEMBARACANTE HAIR FREE OUTUBRO ROSA","E","","37,50","","","",""
"7896025538801","UNHAS MARCO BONI AUTOAD QUADRADA CURTA NUDE C/24 UNID","E","","28,90","","","",""
"7896025538818","UNHAS MARCO BONI AUTO QUADRADA CURTA VERMELHO C/24 UNID","E","","28,90","","","",""
"7896025538825","UNHAS AUTOAD QUADRADA CURTA NUDE ESCURO C/24 UNID","E","","28,90","","","",""
"7896025538849","UNHAS MARCO BONI AUTOAD QUADRADA CURTA VERMELHO C/24 UNID","E","","28,90","","","",""
"7896025538856","UNHAS MARCO BONI AUTOAD QUADRADA CURTA PRETA C/24 UNID","E","","28,90","","","",""
"7896025538863","UNHAS MARCO BONI AUTOAD QUADRADA CURTA ROSA C/24 UNID","E","","28,90","","","",""
"7896025538870","UNHAS POST MARCO BONI NATURAIS ALMOND C/24 UNID","E","","11,50","","","",""
"7896025538887","UNHAS POST NATURAIS QUADRADA LONGA C/24 UNID","E","","11,50","","","",""
"7896025538948","TOUCA DE CETIM MARCO BONI DIFUSORA","E","","34,90","","","",""
"7896025539396","ESC CABELO MARCO BONI RAQUETE GRANDE OUTUBRO ROSA","E","","33,50","","","",""
"7896025539532","PENTE MARCO BONI ESTAMPADO CAMALEAO I E II","D","","8,50","","","",""
"7896025539594","ESC CABELO MARCO BONI RAQUETE FREE FLEX","E","","26,90","","24,29","",""
"7896025539600","TIGELA TINTURA MARCO BONI","E","","3,50","","","",""
"7896025539624","FRASCO PUMP ESPUMADOR COM MASSAGEADOR DE SILICONE 50ML","E","","15,50","","","",""
"7896025539723","CILIOS POSTICOS NATURAIS CURTOS VOLUME 2","E","","21,90","","","",""
"7896025539761","CILIOS POSTICOS NATURAIS MEDIOS VOLUME 3 (MARCO BONI)","D","","27,90","","","",""
"7896025539785","CILIOS POSTICOS NATURAIS LONGOS VOLUME 2 (MARCO BONI)","E","","21,90","","","",""
"7896025539808","KIT TIGELA TINTURA+ESPATULA MARCO BONI","D","","6,90","","","",""
"7896025539839","KIT P/ VIAGEM C/3 FRASCOS DE 100ML","D","","18,90","","","",""
"7896025539938","ESC PEQUENA MARCO BONI BARBA E BIGODE","E","","18,90","","","",""
"7896025540217","KIT TIC TAC MARCO BONI BLACK GLOW C/4 UNID","D","","8,90","","","",""
"7896025540231","KIT ELASTICOS CABELO MARCO BONI BLACK C/6 UNID","E","","7,90","","8,90","",""
"7896025540255","KIT ELASTICOS CABELO MARCO BONI CLASSIC C/4 UNID","D","","9,99","","","",""
"7896025540323","KIT MARCO BONI PRENDEDORES CLASSIC C/2 UNID","E","","8,90","","","",""
"7896025540354","PREND CABELO MARCO BONI CASUAL","B","","11,90","","","",""
"7896025540736","ESC CABELO MARCO BONI OVAL DISNEY DONALD","E","","23,50","","","",""
"7896025540750","ESC CABELO MARCO BONI OVAL DISNEY MARGARIDA","E","","27,90","","","",""
"7896025540804","ESC CABELO MARCO BONI RAQUETE GRANDE DISNEY","E","","33,50","","","",""
"7896025541139","KIT PRESILHAS INF MARCO BONI GLAM DISNEY MINNIE","E","","29,90","","","",""
"7896025541160","CLIP LACO DISNEY MINNIE MARCO BONI","E","","10,90","","","",""
"7896025541504","ESC MARCO BONI BARBA E BIGODE","E","","24,90","","","",""
"7896025541566","PRESILHA INF MARCO BONI DISNEY MINNIE C/2 UNID","E","","11,50","","14,99","",""
"7896025541597","ELASTICO CAPILAR MARCO BONI RED DISNEY MINNIE","E","","21,50","","","",""
"7896025541665","LACO CAPILAR MARCO BONI SCRUNCHIE DISNEY MINNIE C/2 UNID","E","","13,90","","","",""
"7896025541726","LAÇO CAPILAR MARCO BONI SCRUNCHIE DISNEY MINNIE C/2 UNID","E","","17,90","","","",""
"7896025580688","ESC CABELO MARCO BONI GLITTER OVAL DESEMBARACANTE","E","","25,90","","","",""
"7896025583979","ESPONJA P/BANHO OVAL MARCO BONI DE SISAL","E","","13,50","","","",""
"7896026100229","SOLUÇÃO BUCAL NOPLAK SEM ALCOOL 250ML","E","","33,50","","25,09","",""
"7896026120012","DROXAINE SUSP ORAL ZERO 240ML","E","02 - Preço Controlado Plugpharma","40,85","31,90","","",""
"7896026120425","MALVATRICIN SOL ORAL 100ML","E","03 - Preço Controlado Plugpharma","39,32","37,79","32,79","",""
"7896026120494","MALVATRICIN SPRAY 50ML","E","02 - Preço Controlado Plugpharma","46,74","43,89","41,19","",""
"7896026120555","PENETRO SOL INAL 45ML","E","PROPAGADO","30,45","30,19","30,79","",""
"7896026130004","GOTAS BINELLI SOL ORAL 10ML","E","03 - Preço Controlado Plugpharma","21,57","20,89","21,69","",""
"7896026155168","MALVATRICIN PLUS SOL ORAL 250ML","E","","18,97","","","",""
"7896026160018","SOLUÇÃO BUCAL NOPLAK 250ML","E","","33,50","","22,39","",""
"7896026170406","GEL DENTAL MALVATRIKIDS BABY 70G","E","","23,64","15,99","22,99","","Leve 3 unidades por R$ 17,24 cada"
"7896026170468","DROXAINE SUSP ORAL 120ML","D","02 - Preço Controlado Plugpharma","25,52","","","",""
"7896026170475","MALVATRICIN PRONTO PARA USO SOL 250ML","E","02 - Preço Controlado Plugpharma","36,35","35,59","33,39","",""
"7896026170482","SOLUÇÃO BUCAL NOPLAK MAX 250ML","E","","27,53","19,90","34,99","",""
"7896026170499","GEL DENTAL NOPLAK MAX 50G","E","","25,90","19,19","","",""
"7896026170550","MALVONA 100ML","E","03 - Preço Controlado Plugpharma","24,38","","22,89","",""
"7896026170567","MALVONA SOL 200ML","E","01 - Preço Controlado Plugpharma","39,02","38,99","36,79","",""
"7896026170994","PROPOLIS MALVONA SPRAY 30ML","E","","19,50","18,39","","",""
"7896026171182","BESEROL C/12 CPR","E","PROPAGADO","19,79","17,49","18,79","",""
"7896026171199","BESEROL C/4 CPR","E","PROPAGADO","6,09","6,49","6,95","",""
"7896026171298","CR RELAXANTE ALLEVIA CR 200G","E","DERMOCOSMETICOS","62,56","75,09","84,99","",""
"7896026171373","HIDRAT CORPORAL FISIOGEL AI LOCAO CREMOSA 200ML","E","DERMOCOSMETICOS","134,55","","115,49","",""
"7896026171380","LOCAO HIDRAT FISIOGEL AI CREMOSA ACAO CALMANTE 400ML","E","DERMOCOSMETICOS","181,63","153,29","155,99","",""
"7896026171397","HIDRAT CORPORAL FISIOGEL LOCAO CREMOSA 100ML","E","DERMOCOSMETICOS","48,83","47,49","55,99","",""
"7896026171410","LOCAO HIDRAT FISIOGEL LOCAO CREMOSA TERAPIA DIARIA 400ML","E","DERMOCOSMETICOS","102,39","89,39","114,99","",""
"7896026171427","CR HIDRAT CORPORAL FISIOGEL AI ACAO CALMANTE 50G","E","DERMOCOSMETICOS","60,93","56,69","62,99","",""
"7896026171465","CR FACIAL FISIOGEL DIARIO ACAO CALMANTE FPS20 40ML","E","DERMOCOSMETICOS","77,31","69,49","93,99","",""
"7896026171472","FISIOGEL HIDRATANTE AI BALSAMO LIPID 150G","E","DERMOCOSMETICOS","101,25","111,39","101,99","",""
"7896026172066","DERSANI HIDROGEL ALGINATO 30G","E","","64,50","63,79","68,99","",""
"7896026172165","GEL CLINDOXYL CONTROL 10% 45G","E","DERMOCOSMETICOS","58,95","65,89","78,99","",""
