ean,name,curve,book,price,drogal_price,drogasil_price,drogal_observation,drogasil_observation,subsidiary_one_stock,subsidiary_two_stock
"7891158105210","SUPL NUTRICIONAL ENSURE BANANA 850G","E","SUPLEMENTO ALIMENTAR","186,17","200,99","","Leve 2 e pague %170,84(30.00) cada","","0","0"
"7898582380046","TRAMAL 100MG 2ML C/5 AMPOLAS","E","02 - Preço Controlado Plugpharma","82,49","88,99","","","","0","1"
"7896342450350","JOELHEIRA ESPORTE COM ORIFICIO REFORCADO MERCUR TAM M","E","","56,50","63,35","","","","0","1"
"7891010255763","HIPOGLOS BARREIRA BRANCA CONCENTRADA 40G","E","","28,80","32,29","","","","6","4"
"7896523228150","CIMETOSSE 13,33MG/ML XPE MEL/MENTA 120ML","E","SIMILAR PRA VENDER MUITO!","19,91","19,89","","","","2","0"
"7899706184823","PROT SOLAR ANTHELIOS XL PROT FACE CLARA F60 40G","E","DERMOCOSMETICOS","76,41","68,49","","","","2","1"
"7899095200586","HILUROPT 10ML","D","PROPAGADO","42,24","46,69","","","","0","3"
"7896004731568","GN ESCITALOPRAM 10MG C/30 CPR EMS","E","BORA VENDER GENÉRICO 3.0","30,66","17,49","","","","6","7"
"7891142206084","CR FACIAL MANTECORP IVY C10 REJUVENESCEDOR 30G","E","DERMOCOSMETICOS","227,97","233,59","","","","0","0"
"7896523200576","CIMEGRIPE C/20 CAPS","B","PROMOÇOES LEVE E PAGUE","13,86","12,69","","","","127","94"
"7894900660333","SUCO DEL VALLE UVA LATA 290ML","B","","5,90","6,15","","","","3","6"
"7891317003128","GESICO RETARD 100MG C/10 CPR","E","02 - Preço Controlado Plugpharma","78,24","86,81","","","","0","0"
"7898040325282","MARESIS 0,9% AR SPRAY NASAL 100ML","E","PROPAGADO","49,11","51,49","","","","2","1"
"7891010695415","CURATIVO BAND AID PEQUENO FERIMENTOS C/16 UND","E","","10,50","10,39","","","","3","2"
"4005808310999","LOCAO HIDRAT NIVEA LOTION EXPRESS PELE NORMAL 200ML","E","","16,90","15,89","","","","5","1"
"7896637032193","MOTILEX HA C/30 CAPS","E","","198,97","155,61","","","","1","5"
"7891150028326","LOCAO HIDRAT VASENOL HAND REPAIR 75ML","E","","29,90","19,89","","","","1","2"
"7509546692050","SAB PROTEX SERUM HIPER HIDRATACAO 250ML","D","LEVE E PAGUE PERFUMARIA","15,99","17,95","","","","4","3"
"7898430191244","UROCRAN BL C/30 CPS","E","","94,10","99,59","","","","0","1"
"7893093015753","BRYOPHYLLUM ARGENTO CULTUM 50ML","E","PROPAGADO","74,02","96,69","","","","0","0"
"7891721023576","MESIDOX 4MG C/30 CPR","E","03 - Preço Controlado Plugpharma","69,47","68,09","","","","0","0"
"7898636192465","SAB LIQ ASEPXIA LIMPEZA PROFUNDA ANTIOLEOSIDADE 300ML","E","","37,90","45,65","","","","1","1"
"7891317434335","GN TOPIRAMATO 50MG C/60 CPR REVEST EURO","D","BORA VENDER GENÉRICO 3.0","67,49","29,49","","","","2","2"
"7896015592769","ADVIL 12H C/12 CPR","E","03 - Preço Controlado Plugpharma","36,24","37,79","","","","0","1"
"7896658038686","PANT SEC 50MG C/50ML","E","02 - Preço Controlado Plugpharma","72,44","65,09","","","","0","1"
"7897129300059","CAMOMILINA C C/20 CAPS","D","PROPAGADO","56,96","49,49","","","","2","2"
"7896023700118","FIGATIL LIQUIDO 150ML","E","PROPAGADO","31,52","28,95","","","","1","2"
"7891150073098","DES AERO DOVE CLINICAL ORIGINAL 150ML","D","LEVE E PAGUE PERFUMARIA","19,59","19,89","","","","3","3"
"9001616712241","CHUP MAM ORIGINAL 6+ MESES AZUL REF 2627","E","","43,95","44,55","","","","1","1"
"7896044952695","DES GIOVANNA BABY ROLL ON CLASSIC C/2 UNID","E","","11,50","13,48","","","","3","4"
"7908785422075","KIT LOREAL PROT SOLAR EXPERTISE FPS60+GEL LIMP REVITALIFT","E","DERMOCOSMETICOS","46,35","36,99","","","","3","5"
"7897460402108","GABALLON COG C/60 CAPS","E","PROPAGADO","118,99","102,69","","","","1","1"
"7891150049871","CR DENTAL CLOSEUP MENTA AMERICANA 70G","E","","2,99","2,79","","Leve 3 e pague R$1,99 cada","","3","4"
"3504105035617","GEL BANHO MUSTELA DERMO LAVANTE GEL 500ML","E","DERMOCOSMETICOS","62,01","66,99","","","","1","0"
"7896331706567","ANTI SEPTICO CLO SPRAY 50ML","E","SIMILAR PRA VENDER MUITO!","18,78","14,89","","","","1","1"
"7897517904517","ESC CABELO BELLIZ FLEX RAQUETE AZUL","E","","40,50","40,55","","","","2","2"
"7896004711744","GN CLORIDRATO DE TRAMADOL 50MG C/10 CPR EMS","E","01 - Preço Controlado Plugpharma","17,30","8,59","","","","2","2"
"7897322709734","ADDERA D3 7.000UI C/10 CAPS MOLE","E","02 - Preço Controlado Plugpharma","78,61","83,19","","","","0","2"
"4005808309436","LOCAO HIDRAT NIVEA MILK PELE SECA 200ML","E","","16,90","15,89","","","","5","3"
"7891040312719","FITA REMOCAO SEM DOR NEXCARE 25MM X1 ,35M","E","","24,90","33,65","","","","0","3"
"7898946058116","MASSAGEADOR CARTILAGEM DE TUBARAO 200ML","E","PERFUMARIA CESTÃO","10,99","12,69","","","","1","1"
"7896422532310","GN BIMATOPROSTA 0,3MG/ML SOL OFT 3ML MEDLEY","E","03 - Preço Controlado Plugpharma","57,92","42,99","","","","2","1"
"7892828001016","SUPL ALIMENTAR ADEFORTE 3ML","E","PROMOÇOES LEVE E PAGUE","23,13","23,49","","Leve 3 e pague R$19,90 cada","","2","3"
"382900147031","AGULHA P/CANETA BD ULTRA-FINE INSULINA 5MM 31G ROXA CX C/100","E","","139,24","139,99","","","","1","1"
"7898074614857","URSACOL 50MG C/30 CPR","E","02 - Preço Controlado Plugpharma","56,70","53,79","","","","2","1"
"7896523214306","LUBRIFICANTE K-MED HOT 200G","E","","37,50","37,25","","","","1","2"
"7896033292979","BICO LILLO MAM SIL REF 9297R/12","E","","18,50","24,79","","","","1","0"
"7896658048258","FAMOX 40+5MG/ML PO SUSP ORAL SER DOS+COPO 50ML","E","02 - Preço Controlado Plugpharma","88,63","93,59","","","","0","1"
"7896004775838","MEMOVA C/30 CAPS","E","","175,14","229,69","","","","0","0"
"7896658019005","ESALERG 5MG C/30 CPR REVEST","E","02 - Preço Controlado Plugpharma","118,20","101,69","","","","0","0"
"7898040327996","DEMI D 7.000 UI C/8 CPR","E","02 - Preço Controlado Plugpharma","21,10","22,29","","","","1","0"
"7898524344914","CR PENTEAR SALON LINE HIDRAT PROFUNDA 1KG","E","","36,90","32,39","","","","1","2"
"7897322709529","ADDERA D3 50.000UI C/4 CPR REVEST","E","02 - Preço Controlado Plugpharma","121,80","119,49","","Leve 2 e pague R$105,39 cada","","0","2"
"7898430193026","DPREV 50.000UI CPR C/8 CPR","E","03 - Preço Controlado Plugpharma","112,11","95,79","","Leve 2 e pague R$81,51 cada","","1","1"
"7896676438727","ESCENA 10MG C/60 CPR","E","02 - Preço Controlado Plugpharma","80,53","74,29","","","","0","0"
"7896004753638","BALSAMO BENGUE GEL 60G","E","03 - Preço Controlado Plugpharma","57,17","57,29","","","","1","0"
"7896181915027","GN CARVEDILOL 3,125MG C/30 CPR BIO","E","03 - Preço Controlado Plugpharma","16,65","6,89","","","","17","7"
"7891142982759","PROT SOLAR SPRAY EPISOL INTENSE FPS50 200ML","E","DERMOCOSMETICOS","107,01","89,89","","","","3","0"
"7896094917002","RINOSORO GTS XT 0,9% 30ML","D","PROPAGADO","23,34","20,70","","","","1","1"
"7896714224688","GN NISTATINA+OXIDO ZINCO POM 60G NEO","E","ITENS CESTÃO","11,98","13,79","","","","48","12"
"7891150083288","SAB REXONA ANTIBAC MULTIVITAMINAS 84G","E","","2,89","2,19","","","","1","2"
"7891317015626","QUEPSIA LP 50MG C/30 CPR","E","03 - Preço Controlado Plugpharma","142,99","139,49","","","","0","0"
"7896112411512","ABLOK PLUS 50+12,5 MG C/60 CPR","E","01 - Preço Controlado Plugpharma","78,01","81,19","","","","0","1"
"7891142128249","CELESTONE 0,1MG/ML ELIXIR 120ML","E","02 - Preço Controlado Plugpharma","42,01","36,41","","","","0","1"
"7891010704780","ABS SEMPRE LIVRE ADAPT PLUS SUAVE ABAS C/32 UNID","E","","21,90","20,49","","","","1","4"
"7908228804956","BALA FINI GELATINAS PIPOCA DOCE 80G","E","","7,90","7,99","","","","0","7"
"7897947616882","HIDRAT LABIAL CARMED MACA DO AMOR 10G","B","","24,90","21,99","","","","2","5"
"7891010253752","PROT SOLAR NEUTROGENA SUNFRESH DRY F70 40G","E","","71,90","68,99","","Leve 2 e pague R$34,49 cada","","2","1"
"7896026171410","LOCAO HIDRAT FISIOGEL LOCAO CREMOSA TERAPIA DIARIA 400ML","E","DERMOCOSMETICOS","102,39","107,09","","","","0","7"
"7899941200104","CARB UP BLACK GUARANA COM ACAI 30G","D","","4,90","4,89","","","","13","9"
"7896658032431","CLOPIN DUO 75+100MG C/30 CPR","E","03 - Preço Controlado Plugpharma","74,86","73,79","","","","0","0"
"7891142128546","CELESTONE 4MG INJ C/1 AMPOLA","E","02 - Preço Controlado Plugpharma","10,18","10,29","","","","0","0"
"7891000377598","CHOCOLATE CHOCO TRIO RECHEIO CHOCOLATE 90G","B","","8,50","7,89","","","","13","11"
"7896006299622","XANTINON AFTER REIDRATA FRUTAS VERMELHAS 250ML","E","SUPLEMENTO ALIMENTAR","12,49","7,49","","","","0","0"
"7500435128933","SH PANTENE MICELAR 400ML","D","","26,90","27,89","","","","3","3"
"7896004770185","GEROVITAL C/30 CAPS MOLE","D","SIMILAR PRA VENDER MUITO!","52,01","48,29","","","","7","2"
"7899095239982","AMIORON 200MG C/30 CPR GEOLAB","E","SIMILAR PRA VENDER MUITO!","35,11","35,39","","","","0","0"
"7896009400148","CR FIXADOR COREGA ULTRA MENTA 40G","E","","59,90","66,29","","","","4","3"
"7894916509503","QUEROPAX 25MG C/30 CPR","E","01 - Preço Controlado Plugpharma","71,58","73,99","","","","0","0"
"7896637033947","ATENTAH 10MG C/30 CPR APSEN","D","01 - Preço Controlado Plugpharma","26,61","28,79","","","","2","2"
"7891317015312","OHDE 50.000UI C/4 CAPS","E","03 - Preço Controlado Plugpharma","82,07","84,69","","","","1","1"
"7891058002008","PROFENID 400MG/ GTS 20ML","E","03 - Preço Controlado Plugpharma","37,55","39,69","","","","1","2"
"7894916206419","MICROPIL C/21 CPR REVEST","E","02 - Preço Controlado Plugpharma","33,37","34,19","","","","2","0"
"7891150081239","DES AERO DOVE ORIGINAL 250ML","B","","27,90","23,89","","","","5","8"
"7891350043044","ESM RISQUE DORITOS ROXO DE FOME 8ML","E","","6,90","7,99","","","","0","1"
"7896006209690","GN VARFARINA SODICA 5MG C/30 CPR UNIAO","E","BORA VENDER GENÉRICO 3.0","13,47","9,49","","","","0","1"
"7891150021709","SH DOVE MEN PROTECAO ANTICASPA 200ML","E","","21,90","22,79","","","","0","1"
"7899547511031","GN CLORIDRATO DE METFORMINA XR 500MG C/30 CPR PRATI","B","BORA VENDER GENÉRICO 3.0","7,60","7,14","","","","4","9"
"7898936110619","LENCO UMEDECIDO FEELCLEAN INTIMO C/16 UNID","E","","5,60","5,99","","","","0","0"
"4005808858217","PROT SOLAR NIVEA P&H FPS50 400ML","E","Ofertas Verão","74,61","79,90","","","","7","4"
"7891106914574","GEL LIMP BEPANTOL DERMA DELIC 200ML","E","DERMOCOSMETICOS","55,98","58,89","","","","0","0"
"7899547528619","GN IBUPROFENO 600MG C/30 CPR REVEST PRATI","E","BORA VENDER GENÉRICO 3.0","23,79","22,59","","","","5","9"
"7896004703565","GN DEXAMETASONA SUSP ORAL 120ML EMS","E","02 - Preço Controlado Plugpharma","13,06","7,99","","","","4","1"
"7891024034910","SAB PROTEX AVEIA 85G","E","","3,99","3,55","","","","6","2"
"8710103933113","CHUP AVENT ULTRA AIR 6 A 18 MESES AMARELA URSO","E","","39,90","49,19","","","","0","0"
"7896512954060","SH GRANADO BEBE CAMOMILA 250ML","E","","19,50","18,55","","","","1","1"
"7896044999928","SAB VEGETAL GIOVANNA BABY BLANC VANILLA C/VIT 90G","E","","4,20","4,69","","","","3","1"
"7896000617781","MAM KUKA ESSENTIAL BC ORTO 2 BRANCO 330ML","E","","44,90","46,59","","","","0","0"
"7896000624970","CHUP KUKA TAM 2 ROSA REF 2497","E","","11,90","11,95","","","","2","2"
"7891317124458","PRAIVA 400MG C/7 CPR REVEST","E","02 - Preço Controlado Plugpharma","190,18","198,99","","","","0","2"
"7898216363445","GN CLARITROMICINA 500MG C/14CPR (PHARLAB)","E","02 - Preço Controlado Plugpharma","114,06","51,72","","","","2","0"
"7500435132749","FR PAMPERS SUPERSEC TAM XG C/22 UNID","E","","32,90","38,55","","","","1","1"
"7896094208124","NACTALI C/28 CPR REVEST(FRACIONADO) CX C/3","E","03 - Preço Controlado Plugpharma","102,15","83,49","","","","1","1"
"7896009498312","KIT COREGA PO 3EM1 FIX DENT 22G C/3 UNID","E","","55,90","55,08","","","","0","0"
"7896658022371","DORENE TABS 75MG C/30 CPR","E","PROPAGADO","64,29","60,89","","","","0","2"
"7896015593209","SAL DE FRUTA ENO TONICA C/2 ENV","E","PROPAGADO","4,18","3,99","","Leve 6 e pague R$2,66 cada","","37","27"
"7896004715896","GN MALEATO DE TIMOLOL 0,5% SOL OFT 5ML GERMED","C","BORA VENDER GENÉRICO 3.0","7,40","8,73","","","","0","0"
"7896094209251","QUENZOR 25MG C/30 CAPS","E","02 - Preço Controlado Plugpharma","16,31","17,69","","","","2","3"
"7891268118001","PONSTAN 500MG C/24 CPR","E","03 - Preço Controlado Plugpharma","39,08","39,49","","","","2","1"
"4005900079664","CR FACIAL NIVEA Q10 ENERGY FPS15 51G","E","","53,50","45,89","","","","4","1"
"7891317000509","GN SUCCINATO DE DESVENLAFAXINA 50MG C/30 CPR EURO","E","BORA VENDER GENÉRICO 3.0","68,11","33,05","","","","4","5"
"7898074618206","SEKI 35,4 MG/ML 15ML","E","PROPAGADO","48,75","41,90","","","","0","0"
"7898049790586","VERTIZAN 10MG C/50 CPR","C","02 - Preço Controlado Plugpharma","12,28","10,49","","","","5","3"
"7896253900920","VIBRAL 3MG/ML XPE 120ML","E","PROPAGADO","27,81","25,90","","","","6","2"
"7896094919464","OFOLATO D 1.000 UI C/30 CPR","E","","98,82","111,29","","","","0","2"
"7899420502668","PROS HP 2+5MG C/60 CAPS","E","02 - Preço Controlado Plugpharma","162,24","162,79","","","","0","0"
"8710103779803","COPO AVENT BICO SILICONE ROSA 200ML","E","","61,50","66,75","","","","0","1"
"7891317000530","GN SUCCINATO DE DESVENLAFAXINA 100MG C/30 CPR REVEST EURO","E","BORA VENDER GENÉRICO 3.0","58,70","45,89","","","","2","2"
"8720689013796","BICO MAMADEIRA AVENT ANTI COLICA C/2 +3 MESES N3","E","","51,50","66,19","","","","0","2"
"7891106001946","ASPIRINA PREVENT 100MG C/30 CPR REVEST","B","PROPAGADO","19,97","19,49","","","","6","7"
"7891010254964","LOCAO HIDRAT NEUTROGENA NORWEGIAN C/FRAG 200ML","E","","66,90","60,79","","","","1","0"
"7898947385693","GN SUCCIONATO DE METOPROLOL 25MG C/30 CPR NEO","E","03 - Preço Controlado Plugpharma","20,74","16,19","","","","0","2"
"7896004723440","GN RISEDRONATO SODICO 35MG C/4 CPR GERMED","E","BORA VENDER GENÉRICO 3.0","82,43","62,89","","","","0","1"
"7891150079229","SAB LIQ DOVE BABY HORA DE DORMIR REFIL 180ML","E","","12,90","9,39","","","","3","4"
"7896015518325","CR DENTAL SENSODYNE PRO ESMALTE 50G","E","","14,90","15,09","","","","1","0"
"7896714275390","PEPSAMAR 230MG MENTA C/10 CPR MAST","B","03 - Preço Controlado Plugpharma","7,04","6,99","","","","21","21"
"7891025112662","LEITE DANONE APTAMIL AR 800G","E","LEITE","85,85","79,99","","","","3","9"
"7896004720784","GN MALEATO DE DEXCLORFENIRAMINA 10MG/G CR 30G EMS","E","03 - Preço Controlado Plugpharma","11,97","13,79","","","","2","3"
"3282770153507","GEL LIMP ACTINE PELES OLEOSAS DARROW 400G","E","DERMOCOSMETICOS","98,88","69,89","","","","0","0"
"7896112405818","GN PITAVASTATINA CALCICA 2MG C/30 CPR BIO","E","BORA VENDER GENÉRICO 3.0","83,98","58,90","","","","7","4"
"7896019607636","BISCOITO LACTA AMANDITA WAFER CREME COM CACAU 200G","D","","21,90","19,45","","","","2","2"
"7896658035791","FLOGORAL 3MG MENTA C/8 PAST","E","03 - Preço Controlado Plugpharma","12,09","11,99","","","","1","2"
"7891317020651","PIETRA ED 2MG C/30 CPR (FRACIONADO) CX C/3","C","02 - Preço Controlado Plugpharma","134,66","131,59","","","","0","2"
"7896658039195","DELLER 50MG C/60 CPR","D","03 - Preço Controlado Plugpharma","111,02","117,69","","","","3","2"
"7898949409557","SAB ASEPXIA ACAO ANTIOLISADE ENXOFRE 80G","D","","12,90","13,39","","","","1","2"
"7896637022811","TRIANCIL 20MG 5AMP 1ML","E","02 - Preço Controlado Plugpharma","126,82","129,69","","","","0","1"
"7891150090538","SH CLEAR MEN ANTIQUEDA DERMA SOLUTIONS 300ML","E","","67,90","39,89","","","","1","1"
"7896112175858","GN BACLOFENO 10MG C/20 CPR TEUTO","C","BORA VENDER GENÉRICO 3.0","15,15","12,59","","","","0","6"
"7891142141293","DIPROSONE POM 30G","E","PROPAGADO","49,44","43,49","","","","1","0"
"7896015568115","CLAVULIN BD 200MG SUSP ORAL 70ML","E","02 - Preço Controlado Plugpharma","90,75","97,99","","","","0","1"
"7896676400083","AMYTRIL 25MG C/20 CPR REVEST","E","01 - Preço Controlado Plugpharma","26,67","27,29","","","","0","1"
"7896226506388","PROLOPA BD 100+25MG C/60 CPR","E","02 - Preço Controlado Plugpharma","105,83","95,79","","","","1","1"
"7896094207776","STANGLIT 45MG C/30 CPR","E","PROPAGADO","176,90","197,99","","","","6","0"
"7896622305844","GASTROL LARANJA C/1 ENV EFERV","E","01 - Preço Controlado Plugpharma","3,54","3,29","","","","4","48"
"9001616691058","BICO MAMADEIRA X MAM C/2 UNID REF HA122","E","","64,90","62,75","","","","2","3"
"7898623950764","CR PENTEAR SALON LINE DEFINICAO INTENSA 1KG","C","","34,90","32,39","","","","2","3"
"7612412424614","ESC DENT CURAPROX BLACK IS WHITE","E","","35,90","42,29","","","","0","1"
"7896714292755","GN DIPIRONA 500MG/ML GTS 20ML NEOQUI","A","BORA VENDER GENÉRICO 3.0","5,99","4,59","","","","3","4"
"7896094201453","SIBLIMA C/24 CPR REVEST","E","PROPAGADO","35,54","36,79","","","","1","1"
"7891106915335","YASMIN 3+0,03MG C/21+7 CPR (FRACIONADO) CX C/3","E","01 - Preço Controlado Plugpharma","278,89","204,19","","","","1","1"
"7509546687865","SAB LIQ PROTEX BABY LAVANDA 180ML","","","10,50","10,59","","","","2","1"
"7897595602572","GN ATENOLOL 25MG C/30 CPR SANDOZ","E","BORA VENDER GENÉRICO 3.0","4,79","4,29","","","","12","13"
"7896181907633","GN MONONITRATO DE ISOSSORBIDA 20MG C/20 CPR (BIO)","E","02 - Preço Controlado Plugpharma","9,31","6,77","","","","0","0"
"7896006248279","HISTADIN D 1/12MG/ML XPE 60ML","E","SIMILAR PRA VENDER MUITO!","19,90","32,21","","","","1","1"
"7891037144705","CR PENTEAR SEDA CERAMIDAS 300ML","E","","9,50","10,49","","","","1","2"
"7899852017204","MASC CILIOS VULT EXTENSAO FIO A FIO 6G","E","","39,90","19,99","","","","0","0"
"7891317469283","GN AMOXICILINA+CLAVULANATO 400+57MG SUSP ORAL 70ML EURO","E","02 - Preço Controlado Plugpharma","77,22","41,09","","","","2","2"
"7896181901327","GN CLORIDRATO DE CICLOBENZAPRINA 10MG C/15 CPR REVEST BIO","E","BORA VENDER GENÉRICO 3.0","12,57","7,79","","","","0","0"
"7899824400911","TERICIN AT 100+4+50MG/4G CR VAG 45G C/10 APLIC","E","01 - Preço Controlado Plugpharma","67,89","72,09","","","","0","1"
"7899852027678","HIDRAT LABIAL VULT FRUIT MIX 8ML","E","","24,90","24,35","","","","1","1"
"7896010175639","FIXADOR MAQUIAGEM CLESS 150ML","D","","24,90","25,85","","","","4","1"
"7896548197554","VIGADEXA SOL OFT 5ML","E","03 - Preço Controlado Plugpharma","44,45","40,99","","","","3","3"
"7896512959904","SAB GRANADO GLICERINA HORTELA 90G","D","","7,55","7,19","","","","3","2"
"7891142177216","PREDSIM 40MG C/7 CPR","E","02 - Preço Controlado Plugpharma","58,97","53,43","","","","0","0"
"7891024068007","ESC DENT COLGATE ORTHOGARD","E","","33,80","32,95","","","","1","2"
"7896006225928","GN CARBAMAZEPINA 200MG C/30 CPR UNIAO","E","02 - Preço Controlado Plugpharma","23,90","10,19","","","","0","2"
"7899706179522","CR FACIAL GARNIER VITAMINAS C MATTE FPS30 15G","E","","21,90","22,55","","","","0","0"
"7896658028311","SANY D 1.000UI C/30 CPR REVEST","E","02 - Preço Controlado Plugpharma","37,85","36,91","","","","0","0"
"7896094206342","NAPRIX 2,5MG C/30 CPR","E","02 - Preço Controlado Plugpharma","65,93","56,56","","","","0","0"
"3014260014445","ESC DENT ORAL B LIMPEZA PROFUNDA L2P1","E","","23,50","25,49","","","","4","2"
"7896004728766","GN NITRATO DE FENTICONAZOL CR VAG 40G+7 APLIC EMS","E","BORA VENDER GENÉRICO 3.0","39,07","28,69","","","","0","0"
"736532573964","BEBIDA LACTEA +MU BEBIDA CHOCOLATE C/WHEY 250ML","E","","8,90","8,69","","","","1","2"
"7891317451035","GN ATENOLOL+CLORTALIDONA 50+12,5MG C/30 CPR EURO","C","BORA VENDER GENÉRICO 3.0","20,04","14,09","","","","2","2"
"7891182016933","ESM RISQUE CARMIM 8ML","E","","4,60","6,99","","","","3","1"
"7891058021627","BISOLVON INFANTIL 120ML MORANGO","E","03 - Preço Controlado Plugpharma","27,69","19,80","","","","1","0"
"7899706158213","SERUM LA ROCHE-POSAY HYALU B5 ANTIRRUGAS 30ML","E","DERMOCOSMETICOS","257,31","228,89","","","","1","0"
"7891350042184","ESM RISQUE BRIDGERTON UMA ABELHA ME CONTOU 8ML","E","","7,50","7,99","","","","0","0"
"7891158105708","SUPL NUTRICIONAL ENSURE ADVANCE CEREAL 400G","E","","115,50","104,39","","","","0","8"
"7891142981318","PREDSIM 5MG C/10 CPR","E","01 - Preço Controlado Plugpharma","11,59","10,50","","","","0","1"
"7891317026370","GN ACIDO ACETILSALICILICO 100MG C/30 CPR EURO","E","02 - Preço Controlado Plugpharma","12,03","13,69","","","","1","0"
"7896006216803","LUVIS S C/30 CPS GEL","E","","115,30","93,49","","","","0","1"
"7891317004217","PRENI 3MG/ML SOL ORAL CEREJA 60ML+SERINGA","E","02 - Preço Controlado Plugpharma","23,95","24,09","","","","1","1"
"7891142206718","BIFILAC GEFLORA 14 STICK","E","","94,50","104,39","","","","0","0"
"7898148292936","GN ALBENDAZOL 40MG/ML SUSP ORAL 10ML PRATI","E","BORA VENDER GENÉRICO 3.0","6,99","4,49","","","","0","5"
"7891142203410","ALIVIUM 400MG C/3 CPS GEL CX C/32","E","PROPAGADO","256,09","7,29","","","","11","23"
"7891317007836","GN CEFTRIAXONA SODICA 1G INJ IM C/1 AMP 3,5ML EURO","B","BORA VENDER GENÉRICO 3.0","30,00","43,78","","","","0","0"
"7896714292304","EXTRATO DE CANNABIS 79,14MG/ML 30ML","E","02 - Preço Controlado Plugpharma","762,41","845,90","","","","1","0"
