ean,name,drogal_price,drogasil_price,drogal_observation,drogasil_observation
"7896658039195","Deller 50mg 60 Comprimidos Revestidos","117,69","118,49","",""
"7896658039201","Deller 100mg 60 Comprimidos Revestidos de Liberação Prolongada","128,89","133,50","",""
"7896658039232","Fusor 10mg 30 Comprimidos Revestidos","45,99","47,99","",""
"7896658039249","Fusor 15mg 30 Comprimidos Revestidos","87,99","97,99","",""
"7896658039256","Fusor 20mg 30 Comprimidos Revestidos","108,99","110,49","",""
"7896658039263","Mensyva 100mg 30 Comprimidos Revestidos","85,99","101,18","",""
"7896658039270","Mensyva 25mg 30 Comprimidos Revestidos","35,69","36,98","",""
"7896658039287","Mensyva 200mg 30 Comprimidos Revestidos","162,99","185,62","",""
"7896658039294","Aristab 15mg 60 Comprimidos","445,59","444,01","",""
"7896658039300","Aristab 10mg 60 Comprimidos","262,09","259,98","",""
"7896658039423","Lur 5mg 10 Comprimidos Revestidos","47,39","61,82","",""
"7896658039430","Lur 0,5mg/ml Xarope Sabor Tutti-Frutti 60ml","35,45","45,60","",""
"7896658039447","Algilive 320mg 10 Cápsulas Duras de Liberação Prolongada","44,39","46,59","",""
"7896658039454","Algilive 160mg 10 Cápsulas Duras de Liberação Prolongada","24,69","26,59","",""
"7896658039461","Runner 20mg 30 Comprimidos Revestidos","48,39","47,19","",""
"7896658039478","Runner 10mg 30 Comprimidos Revestidos","27,75","27,43","",""
"7896658039492","Runner 5mg 30 Comprimidos Revestidos","22,39","21,38","",""
"7896658039522","Parzo 200mg 30 Cápsulas Duras","95,62","","",""
"7896658039539","Parzo 200mg 15 Cápsulas Duras","52,09","64,31","",""
"7896658039546","Parzo 200mg 10 Cápsulas Duras","39,73","","",""
"7896658039577","Fusor 20mg Frasco 15ml","71,99","70,21","",""
"7896658039621","Oxcene 10mg 30 Comprimidos Revestidos","57,59","66,79","",""
"7896658039645","Oxcene 5mg Sabor Cereja 30 Comprimidos Mastigáveis","50,36","57,99","",""
"7896658039706","Oxcene 4mg Granulado 30 Sachês","72,09","75,99","",""
"7896658039713","Oxcene 4mg Sabor Cereja 30 Comprimidos Mastigáveis","55,59","70,99","",""
"7896658039997","Quetros 100mg 60 Comprimidos Revestidos","216,19","221,99","",""
"7896658040177","Pantomix 40mg 28 Comprimido Revestidos","41,53","52,79","",""
"7896658040221","Feminique Conti 3mg + 0,03mg 28 Comprimidos Revestidos","54,39","58,59","",""
"7896658040290","Nautex ODG 8mg Granulado Orodispersível 10 Envelopes","63,79","71,49","",""
"7896658040306","Nautex ODG 4mg Granulado Orodispersível 10 Envelopes","39,49","34,79","",""
"7896658040610","Tolrest 100mg 60 Comprimidos Revestidos","230,99","254,00","",""
"7896658040627","Tolrest Cloridrato de Sertralina 75mg 60 comprimidos","","241,98","",""
"7896658046513","Totti SL 10mg 20 Comprimidos Sublinguais","44,46","44,46","",""
"7896658046520","Totti SL 10mg 10 Comprimidos Sublinguais","24,09","29,93","",""
"7896658046551","Venoxide 900mg + 100mg 30 Comprimidos Revestidos","86,39","92,02","",""
"7896658046568","Edifican 150mg 3 Comprimidos Revestidos","111,98","108,65","",""
"7896658046575","Combfix Cloridrato de Tramadol 37,5mg + Paracetamol 325mg 10 comprimidos","","104,00","",""
"7896658046629","Nesta Diário 5mg 30 Comprimidos","67,29","","",""
"7896658046643","Vitalia XR 48mg 30 Comprimidos de Liberação Prolongada","69,79","76,99","",""
"7896658046650","Vitalia XR 32mg 30 Comprimidos de Liberação Prolongada","52,49","60,59","",""
"7896658046667","Dispetic 40mg 60 Comprimidos Revestidos de Liberação Prolongada","84,88","93,14","",""
"7896658046674","Dispetic 40mg 30 Comprimidos Revestidos de Liberação Prolongada","60,19","56,68","",""
"7896658046728","Jogger 1500mg + 1200mg Sabor Laranja 30 Envelopes 4g","126,19","98,90","",""
"7896658046742","Ravuma 100mg 30 Comprimidos","30,99","43,99","",""
"7896658046759","Edifican 150mg 1 Comprimido Revestido","40,93","45,52","",""
"7896658046766","Olanexyn 10mg 30 Comprimidos","135,99","","",""
"7896658046780","Olanexyn 5mg 30 Comprimidos","124,99","","",""
"7896658046803","Olanexyn 2,5mg 30 Comprimidos","64,49","67,19","",""
"7896658046827","Combfix Cloridrato de Tramadol 37,5mg + Paracetamol 325mg 30 comprimidos","","75,37","",""
"7896658046834","Combfix Cloridrato de Tramadol 37,5mg + Paracetamol 325mg 20 comprimidos","","19,02","",""
"7896658046872","Comfect 5mg 30 Comprimidos Revestidos","52,99","61,19","",""
"7896658046889","Comfect 10mg 30 Comprimidos Revestidos","52,99","61,79","",""
"7896658046933","Zastat 11mg/ml Solução Oral 20ml","27,81","33,59","",""
"7896658046971","Zastat 3mg/ml Solução Oral Sabor Cereja 60ml + Pipeta Dosadora","21,42","25,79","",""
"7896658046988","Venoxide 450mg + 50mg 60 Comprimidos Revestidos","93,43","","",""
"7896658046995","Venoxide 450mg + 50mg 30 Comprimidos Revestidos","49,35","59,39","",""
"7896658047008","Zastat 5mg 20 Comprimidos","15,66","18,99","",""
"7896658047022","Zastat 20mg 10 Comprimidos","18,95","23,29","",""
"7896658047039","Jogger 500mg + 400mg 30 Cápsulas Duras","71,99","69,28","",""
"7896658047046","Jogger 500mg + 400mg 90 Cápsulas Duras","144,99","138,54","",""
"7896658047077","Melysse 25mg/5ml Xarope Pediátrico Sabor Framboesa 120ml","29,19","36,19","",""
"7896658047084","Melysse 50mg/5ml Xarope Sabor Framboesa 120ml","38,77","48,19","",""
"7896658047404","Lur Gotas 1,25mg/ml Solução Oral Sabor Tutti-Frutti 20ml","46,99","49,95","",""
"7896658047718","Donila 10mg 60 Comprimidos Revestidos","82,49","103,49","",""
"7896658047817","Motore 500mg 60 Comprimidos Revestidos","167,54","173,00","",""
"7896658047824","Motore 500mg 120 Comprimidos Revestidos","341,59","309,00","",""
"7896658047848","Sany D 4.000 UI 30 Comprimidos Revestidos","48,19","49,99","",""
"7896658047886","Sany D 14.000ui 4 Comprimidos Revestidos","30,39","30,79","",""
"7896658047992","Trezete 10mg + 10mg 60 Comprimidos Revestidos","136,69","141,00","",""
"7896658048012","Trezete 20mg + 10mg 60 Comprimidos Revestidos","202,99","200,00","",""
"7896658048067","Cloridrato de Sertralina 100mg 30 comprimidos Biosintética Genérico","","55,19","",""
"7896658048166","Aquarela Aripiprazol 1mg/ml Suspensão Oral 150ml + Seringa Dosadora","","189,99","",""
"7896658048173","Zolfest 2,5mg/ml Solução Spray 12ml","86,23","88,99","",""
"7896658048203","Feminique 20 3mg + 0,02mg 24 Comprimidos Revestidos","50,59","53,59","",""
"7896658048227","Feminique 30 3mg + 0,03mg 21 Comprimidos Revestidos","48,31","56,19","",""
"7896658048258","Famox 8mg/ml Pó para Suspensão Oral 50ml Copo Dosador + Seringa Dosadora","93,59","95,13","",""
"7896658048265","Kalist 2mg 84 Comprimidos","147,79","162,29","",""
"7896658048272","Cloridrato de Sibutramina 15mg Biosintética 60 Cápsulas Duras","53,99","89,49","",""
"7896658048302","Dorene Tabs 150mg 60 comprimidos","167,59","166,99","",""
"7896658048319","Dorene Tabs 75mg 60 Comprimidos","71,79","70,49","",""
"7896658048340","HPMix 40mg/ml Suspensão Oral 125ml","90,79","105,98","",""
"7896658048371","Dropropizina 1,5mg/ml Biosintética Xarope Pediátrico Solução Oral 120ml + Seringa Dosadora","9,79","13,20","",""
"7896658048395","Allestra Conti 28 Comprimidos Revestidos","36,59","41,57","",""
"7896658048555","Runner EZE 20mg + 10mg 60 Comprimidos Revestidos","178,19","190,06","",""
"7896658048562","Runner EZE 10mg + 10mg 60 Comprimidos Revestidos","126,09","134,46","",""
"7896658048593","Runner EZE 20mg + 10mg 30 Comprimidos Revestidos","99,39","100,56","",""
"7896658048609","Runner EZE 10mg + 10mg 30 Comprimidos Revestidos","68,79","71,14","",""
"7896658048692","Prednisolona 40mg Biosintética 7 Comprimidos Revestidos","20,69","20,99","",""
"7896658048708","Prelone 40mg 7 Comprimidos Revestidos","37,89","38,99","",""
"7896658048821","Infoc 75mg 30 Comprimidos","45,59","","",""
"7896658048852","Infoc 25mg/ml Solução Oral 60ml","82,29","74,99","",""
"7896658048890","Comfect Duo 10/10mg 7  Comprimidos Revestidos","39,29","","",""
"7896658049002","Comfect Duo 10/5mg 7 Comprimidos Revestidos","31,99","","",""
"7896658049019","Frontlev Levetiracetam 500mg 60 Comprimidos","","166,99","",""
"7896658049033","Frontlev Levetiracetam 500mg 30 Comprimidos","","76,49","",""
"7896658049095","Zyad Diario 5mg 60 Comprimidos Revestidos","89,99","86,99","",""
"7896658049132","Ciprofibrato 100mg 60 comprimidos Aché Biosintética Genérico ","","57,99","",""
"7896658049149","Infoc 150mg 30 Comprimidos","99,99","","",""
"7896658049187","Comfect Duo 10/20mg 30 Comprimidos Revestidos","187,29","","",""
"7896658049262","Citalopram 20mg Biosintética 30 Comprimidos Revestidos","31,28","","",""
"7896658049361","Lur D12 Desloratadina 2,5mg + Sulfato de Pseudoefedrina 120mg 10 comprimidos","","58,99","",""
"7896658049378","Leucogen 80mg 90 Cápsulas Duras","299,19","285,00","",""
"7896658049439","Desenvo Succinato Desvenlafaxina 50mg 30 Comprimidos","","73,12","",""
"7896658049460","Cloridrato de Sertralina 25mg - 30 comprimidos Biosintética Genérico","","39,99","",""
"7896658049491","Desenvo Succinato Desvenlafaxina 100mg 30 Comprimidos","","79,76","",""
"7896658049569","Oxalato de Escitalopram 20mg/ml Biosintética Solução Oral 15ml","51,69","72,99","",""
"7896658049590","Zastat Prednisolona 40mg 7 comprimidos","","38,79","",""
"7896658050404","Desenvo Succinato Desvenlafaxina 50mg 60 Comprimidos","","114,18","",""
"7896658050411","Desenvo Succinato Desvenlafaxina 100mg 60 Comprimidos","","133,25","",""
"7896672201257","Fostair DPI 100mcg/6mcg Pó para Inalação 120 Doses","168,04","113,12","",""
"7896672201424","Clenil Compositum HFA 50mcg/dose + 100mcg/dose Spray Suspensão Aerossol 200 Doses + Inalador","46,12","57,19","",""
"7896672201493","Clenil Compositum A 400mg/ml + 800mcg/ml Suspensão para Nebulização 10 Flaconetes 2ml","74,39","79,49","",""
"7896672201523","Fluibron A 7,5ml 10 Flaconetes 2ml","55,09","","",""
"7896672201875","Bamifix 300mg 20 Comprimidos Revestidos","39,09","39,39","",""
"7896672201882","Bamifix 600mg 20 Comprimidos Revestidos","62,09","64,99","",""
"7896672201943","Clenil Nasal Aquoso 50mcg Suspensão Aquosa Spray 200 Doses","35,99","35,99","",""
"7896672202155","Manivasc Manidipino 20mg 14 comprimidos","","159,00","",""
"7896672202278","Cicladol Piroxicam Betaciclodextrina 20mg 5 comprimidos","","45,59","",""
"7896672202285","Cicladol Piroxicam Betaciclodextrina 20mg 10 comprimidos","","87,99","",""
"7896672202308","Manivasc 10mg caixa com 14 comprimidos","77,29","92,99","",""
"7896672202346","Manivasc 10mg caixa com 28 comprimidos","128,39","151,73","",""
"7896672202353","Manivasc 20mg caixa com 28 comprimidos","295,99","303,99","",""
"7896672202681","Clenil A 400mcg/ml Suspensão para Nebulização 10 Flaconetes 2ml","63,49","65,39","",""
"7896672202766","Fostair DPI 200mcg/6mcg Pó para Inalação 120 Doses","237,31","136,38","",""
"7896672202810","Clenil HFA 50mcg/dose Spray Solução Aerossol 200 Doses + Inalador","37,49","40,59","",""
"7896672202872","Clenil HFA 200mcg/dose Spray Solução Aerossol 200 Doses + Inalador","74,09","68,99","",""
"7896672202902","Clenil HFA 250mcg/dose Spray Solução Aerossol 200 Doses + Inalador","53,99","74,99","",""
"7896672202919","Clenil HFA 250mcg/dose Jet Solução Aerossol 200 Doses + Espaçador Jet","54,59","74,99","",""
"7896672203336","Fostair Hfa Spray C/Contador","196,84","","",""
"7896672203428","Fostair 200/6mcg 120 Doses +Inal","237,31","148,78","",""
"7896672203589","Trimbow Solução Aerossol 120 Doses","428,74","287,54","",""
"7896672203886","Broncho-Vaxom 7mg 10 Cápsulas","93,69","96,99","",""
"7896672203893","Broncho-Vaxom 7mg pó liofilizado caixa com 30 cápsulas","259,39","257,98","",""
"7896672203909","Broncho-Vaxom Pediátrico 3,5mg 10 Cápsulas","67,69","66,39","",""
"7896672203923","Broncho-Vaxom 3,5mg/g 30 Sachês de Granulado","158,09","158,00","",""
"7896672203954","Fluibron 7,5 mg Solução em Gotas 50ml","24,29","","",""
"7896676400083","Amytril 25mg 20 Comprimidos Revestidos","27,29","","",""
"7896676400175","Codein 30mg 30 Comprimidos","54,49","60,59","",""
"7896676400465","Codein 60mg 30 Comprimidos","96,99","98,49","",""
"7896676400489","Codein 3mg frasco com 120ml","69,09","68,79","",""
"7896676402469","Dormire Maleato de Midazolam 15mg 20 comprimidos","","76,49","",""
"7896676403671","Tegretard 200mg 20 Comprimidos","17,79","21,89","",""
"7896676403923","Revia 50mg 30 Comprimidos","137,62","171,98","",""
"7896676404241","Nausedron 8mg frasco com 10 cápsulas","74,09","71,99","",""
"7896676405651","Dimorf 10mg/ml Solução Oral 60ml + Conta-Gotas Graduado","53,39","54,79","",""
"7896676406122","Tramadon 50mg caixa com 10 comprimidos","46,99","46,39","",""
"7896676406177","Dimorf 10mg 50 Cápsulas Duras","48,09","50,99","",""
"7896676406184","Dimorf 30mg 50 Comprimidos","125,89","127,00","",""
"7896676406283","Dimorf 30mg 60 Cápsulas Duras de Liberação Prolongada","176,99","","",""
"7896676406351","Cloridrato de Lidocaína 20mg/g Geléia 30g Cristália Genérico","","18,69","",""
"7896676407921","Tramadon 100mg Suspensão Oral 10ml","80,59","","",""
"7896676408294","Fibrinase com Cloranfenicol 666u/g + 1u/g + 10mg/g pomada com 10g","37,69","37,39","",""
"7896676408300","Fibrinase com Cloranfenicol 666u/g + 1u/g + 30mg/g pomada com 30g","85,89","90,99","",""
"7896676408515","Clopam 2,5mg/ml Solução Oral 20ml","21,49","26,49","",""
"7896676410198","Duoflam 6,43mg/ml + 2,63mg/ml com 1 Ampola de 1ml + Seringa","29,39","29,89","",""
"7896676410211","Neural (C1) 25mg caixa com 30 cápsulas","41,49","45,59","",""
"7896676410228","Neural (C1) 50mg caixa com 30 cápsulas","45,59","47,79","",""
"7896676410235","Neural 100mg 30 Cápsulas","65,29","72,99","",""
"7896676410389","Bioflac 15mg/1,5ml Solução Injetável 5 Ampolas de 1,5ml","61,49","","",""
"7896676410471","Denyl Bromidrato de Citalopram 20mg 28 Comprimidos","","74,49","",""
"7896676410518","Amytril 75mg caixa com 20 comprimidos","73,79","80,99","",""
"7896676410730","Funtyl Cloridrato de Terbinafina 10mg/g Creme Dermatológico 20g","","34,59","",""
"7896676410761","Funtyl 250mg 14 Comprimidos Revestidos","120,79","140,99","",""
"7896676410778","Funtyl 1% 250mg caixa com 28 cápsulas","220,37","","",""
"7896676410877","Parkidopa 250 + 25mg caixa com 30 comprimidos","51,89","52,19","",""
"7896676412192","Risperidon 2mg caixa com 30 comprimidos revestidos","60,99","","",""
"7896676412208","Risperidon 1mg 30 Comprimidos Revestidos","62,99","66,39","",""
"7896676413731","Mytedom 10mg caixa com 20 cápsulas","43,49","42,79","",""
"7896676413762","Mytedom 5mg caixa com 20 cápsulas","21,29","22,59","",""
"7896676414530","Helleva 80mg 2 Comprimidos","50,39","57,99","",""
"7896676414547","Helleva 80mg 4 Comprimidos","96,99","112,99","",""
"7896676414653","Ana-Flex Citrato de Orfenadrina 35mg + Dipirona Monoidratada 300mg + Cafeína Anidra 50mg 30 comprimidos","","21,62","",""
"7896676414660","Ana-Flex Citrato de Orfenadrina 35mg/mL + Dipirona Monoidratada 300mg/mL + Cafeína Anidra 50mg/mL solução oral 20ml","","19,09","",""
"7896676415797","Risperidon 1mg/ml Solução Oral 30ml","62,09","63,59","",""
"7896676416879","Pinazan 25mg caixa com 30 comprimidos","48,39","51,99","",""
"7896676416909","Pinazan 100mg caixa com 30 comprimidos","175,99","177,99","",""
"7896676418866","Escena 10mg 30 Comprimidos Revestidos","62,49","66,39","",""
"7896676418958","Escena 20mg 30 Comprimidos Revestidos","92,99","102,99","",""
"7896676419207","Lábrea 10mg 30 Comprimidos Revestidos","85,99","89,99","",""
"7896676419269","Labrea 5mg caixa com 30 comprimidos revestidos","85,99","81,99","",""
"7896676420111","Afrat 150mg caixa com 1 comprimido","38,49","35,79","",""
"7896676421606","Helleva Carbonato de Lodenafila 80mg 10 comprimidos","","165,99","",""
"7896676422269","Amytril 25mg cx 30 comp rev","39,99","41,39","",""
"7896676422276","Amytril 25mg 60 Comprimidos Revestidos","66,39","66,79","",""
"7896676422320","Crisapina 5mg 30 Comprimidos Revestidos","122,89","115,98","",""
"7896676422337","Crisapina 10mg 30 Comprimidos Revestidos","114,59","110,48","",""
"7896676424607","Quetipin 25mg 30 Comprimidos Revestidos","49,09","50,79","",""
"7896676424614","Quetipin 100mg cx 30 comp rev","135,49","127,00","",""
"7896676424621","Quetipin 200mg 30 Comprimidos Revestidos","281,99","","",""
"7896676426601","Literata 300mg 60 Comprimidos","36,69","42,59","",""
"7896676427745","Kollagenase 0,6/g Bisnaga 30g","65,89","73,51","",""
"7896676427820","Kollagenase com Cloranfenicol 10mg/g + 0,6UI/g 50g Pomada de Uso Dermatológico","104,99","111,99","",""
"7896676427837","Kollagenase com Cloranfenicol 10mg/g + 0,6UI/g 30g Pomada de Uso Dermatológico","64,89","69,59","",""
"7896676427844","Kollagenase com Cloranfenicol 10mg/g + 0,6UI/g 15g Pomada de Uso Dermatológico","31,39","34,99","",""
"7896676429114","Quera 1mg 30 Comprimidos","88,99","102,99","",""
"7896676429145","Quera 0,25mg 30 Comprimidos","38,49","40,79","",""
"7896676429176","Quera 0,125mg 30 Comprimidos","21,79","","",""
"7896676430080","Glya 150mg 30 Cápsulas Duras","93,99","90,99","",""
"7896676430127","Glya 75mg 30 Cápsulas Duras","58,19","59,19","",""
"7896676430516","Sensaz 10mg 30 Comprimidos","151,99","161,99","",""
"7896676430547","Sensaz Aripiprazol 15mg 30 comprimidos","","241,98","",""
"7896676431537","Amytril 10mg 30 Comprimidos Revestidos","16,79","16,99","",""
"7896676431568","Têmpora 100mg 60 Comprimidos Revestidos","182,99","184,99","",""
"7896676431575","Têmpora 50mg 60 Comprimidos Revestidos","89,99","94,99","",""
"7896676431582","Tempora 25mg caixa 60 comprimidos revestidos","45,99","46,59","",""
"7896676431636","Quera LP 0,375mg 30 Comprimidos de Liberação Prolongada","75,69","75,99","",""
"7896676431643","Quera LP 0,750mg 30 Comprimidos de Liberação Prolongada","137,59","138,48","",""
"7896676431667","Quera LP 1,50mg 30 Comprimidos de Liberação Prolongada","267,99","269,00","",""
"7896676431674","Vensate Lp 375mg 30 cápsulas","37,99","42,39","",""
"7896676431704","Vensate Lp 75mg 30 cápsulas","87,29","89,99","",""
"7896676431728","Vensate LP 150mg 30 Cápsulas","107,81","127,99","",""
"7896676432411","Gran-D 22400Ui 1 Comprimido - Cristália","31,56","","",""
"7896676432602","Tramadon 100mg caixa com 10 comprimidos","69,59","82,49","",""
"7896676432800","Maxiflox D 35 + 1mg suspensão oftálmica frasco com 5ml","37,99","43,59","",""
"7896676432824","Maxiflox D 35 + 1mg pomada oftálmica bisnaga com 35g","42,39","47,79","",""
"7896676432855","Lacribell Solução Oftálmica Estéril 15ml","23,39","24,09","",""
"7896676432886","Regencel 10000ui + 25/5/5mg pomada oftálmica 35g","14,49","16,29","",""
"7896676432916","Flutinol 1mg/ml suspensão Oftálmica 5ml","30,08","34,99","",""
